START_ID,END_ID,TYPE,name
维生素K缺乏病,鸡心,do_eat,宜吃
A链球菌群感染,芝麻,do_eat,宜吃
脑萎,鸡肉,do_eat,宜吃
先天性无阴道,鸡心,do_eat,宜吃
磨牙,鸡蛋,do_eat,宜吃
异位急性阑尾炎,鸡蛋,do_eat,宜吃
虚寒咳嗽,蜂蜜,do_eat,宜吃
膀胱鳞状细胞癌,白果（鲜）,do_eat,宜吃
真菌性脑膜炎,芝麻,do_eat,宜吃
妊娠合并哮喘,赤砂糖,do_eat,宜吃
结直肠损伤,莲子,do_eat,宜吃
肠道感染后反应性关节炎,鸭翅,do_eat,宜吃
类固醇肌病,芝麻,do_eat,宜吃
细菌性阴道病,腰果,do_eat,宜吃
经行尿感,腰果,do_eat,宜吃
胆道癌,鸡肉,do_eat,宜吃
毛母质瘤,葵花子仁,do_eat,宜吃
甲状腺功能减低所致贫血,青豆,do_eat,宜吃
良性淋巴细胞血管炎和肉芽肿病,葵花子仁,do_eat,宜吃
产后三急,腰果,do_eat,宜吃
变应性皮肤血管炎,莲子,do_eat,宜吃
毛细血管扩张性环状紫癜,杏仁,do_eat,宜吃
末梢神经炎,芝麻,do_eat,宜吃
糙皮病样皮疹,白果（干）,do_eat,宜吃
近端(Ⅱ型)肾小管性酸中毒,葵花子仁,do_eat,宜吃
皮脂囊肿病,白果（鲜）,do_eat,宜吃
苔藓样结核疹,鸭肝,do_eat,宜吃
围绝经期综合征,鸡蛋,do_eat,宜吃
巴西紫热,黑豆,do_eat,宜吃
妊娠合并血栓性血小板减少性紫癜,鹅,do_eat,宜吃
恶性高血压,腰果,do_eat,宜吃
贲门炎,玉米面（黄）,do_eat,宜吃
外伤性乳房脂肪坏死,杏仁,do_eat,宜吃
迁延性昏迷,鸡蛋黄,do_eat,宜吃
第Ⅰ型脊髓血管畸形,黑芝麻,do_eat,宜吃
遗传性乳光牙,鸭血(白鸭),do_eat,宜吃
睥翻粘睑,鸡肉,do_eat,宜吃
咽异感症,青豆,do_eat,宜吃
胆道运动功能障碍综合征,芝麻,do_eat,宜吃
小儿播散性脂肪肉芽肿综合征,腰果,do_eat,宜吃
骨血管内皮细胞瘤,莲子,do_eat,宜吃
白细胞葡萄糖-6-磷酸脱氢酶缺乏症,鸡蛋,do_eat,宜吃
咽扁桃体肥大,桃仁,do_eat,宜吃
连续性肢端皮炎,花生,do_eat,宜吃
肌张力异常,鸡肉,do_eat,宜吃
中暑,白果（干）,do_eat,宜吃
胃气上逆,绿豆,do_eat,宜吃
睾丸下降不全,白果（鲜）,do_eat,宜吃
小儿肌阵挛性癫痫,松子仁,do_eat,宜吃
单次发作抑郁症,鸡肉,do_eat,宜吃
社交恐惧症,芝麻,do_eat,宜吃
老年人心力衰竭,葵花子仁,do_eat,宜吃
鼻红粒病,乌龟,do_eat,宜吃
精神病,鹅肉,do_eat,宜吃
肺孢子丝菌病,南瓜子仁,do_eat,宜吃
寒性荨麻疹,小米,do_eat,宜吃
变应性血管炎,鸡蛋,do_eat,宜吃
突发性聋,鸭翅,do_eat,宜吃
血栓闭塞性脉管炎,赤砂糖,do_eat,宜吃
网状红斑萎缩性毛囊炎,核桃,do_eat,宜吃
胞内分枝杆菌感染,乌骨鸡,do_eat,宜吃
肺性脑病,鸡蛋,do_eat,宜吃
房间隔缺损,鸡心,do_eat,宜吃
肾细胞癌,芝麻,do_eat,宜吃
埃利希体病,乌骨鸡,do_eat,宜吃
其他沙门菌感染,鸡蛋,do_eat,宜吃
耳鸣,南瓜子仁,do_eat,宜吃
阿尔茨海默病,腰果,do_eat,宜吃
弹响肩胛,薇菜,do_eat,宜吃
胆管结石与胆管炎,绿豆,do_eat,宜吃
巨大胎儿,葵花子仁,do_eat,宜吃
颧骨骨折,鸡肉,do_eat,宜吃
结膜充血,鸡蛋,do_eat,宜吃
冻僵,白酒,do_eat,宜吃
黄体萎缩不全,小米,do_eat,宜吃
戊型病毒性肝炎,松子仁,do_eat,宜吃
肺念珠菌病,鸡,do_eat,宜吃
先天性肝囊肿,腰果,do_eat,宜吃
十字韧带损伤,鸡蛋,do_eat,宜吃
青春期发育迟缓,赤砂糖,do_eat,宜吃
下腰椎不稳症,鸡肝,do_eat,宜吃
间歇性精神病,核桃,do_eat,宜吃
慢性肾盂肾炎,花生,do_eat,宜吃
高血压眼病,鸡肝,do_eat,宜吃
精神活性物质所致精神障碍,鸡心,do_eat,宜吃
老年人肝性脑病,鸡内金,do_eat,宜吃
营养性巨幼红细胞性贫血,鸭肝,do_eat,宜吃
耳后骨膜下脓肿,鸭翅,do_eat,宜吃
妇科疾病,鸡心,do_eat,宜吃
假性甲状旁腺功能减退症,鹅肉,do_eat,宜吃
甲型肝炎,芝麻,do_eat,宜吃
安卡性肾炎,南瓜,do_eat,宜吃
男科病,红葡萄酒,do_eat,宜吃
颅内肿瘤性出血,南瓜子仁,do_eat,宜吃
膈先天性缺损,栗子（熟）,do_eat,宜吃
先天性肌性斜颈,鸡肉,do_eat,宜吃
胃穿孔,鸡心,do_eat,宜吃
鼻中隔血肿及脓肿,鸡肉,do_eat,宜吃
汗孔角化病,芝麻,do_eat,宜吃
耳石症,白菜,do_eat,宜吃
藏毛囊肿,芝麻,do_eat,宜吃
副牛痘,芝麻,do_eat,宜吃
产后痉症,鸡蛋,do_eat,宜吃
脊椎结核后突畸形,鸡蛋,do_eat,宜吃
耳鼻咽喉创伤,杏仁,do_eat,宜吃
瘢痕性睑内翻,鸽蛋,do_eat,宜吃
乳头溢液,葵花子仁,do_eat,宜吃
多囊卵巢综合征,腰果,do_eat,宜吃
低钙血症和低镁血症,芝麻,do_eat,宜吃
猫抓病,鸡血,do_eat,宜吃
小儿帕套综合征,薇菜,do_eat,宜吃
铜绿色假单胞菌肺炎,鸡蛋,do_eat,宜吃
脑炎,豆腐,do_eat,宜吃
小儿急性胆囊炎与胆管炎,腰果,do_eat,宜吃
晕厥,莲子,do_eat,宜吃
胃粘膜脱垂症,松子仁,do_eat,宜吃
色斑,鸡肉,do_eat,宜吃
遗传性痉挛性截瘫,黑豆,do_eat,宜吃
锂肾病,鸡肉,do_eat,宜吃
产后血虚热,腰果,do_eat,宜吃
骶骼筋膜脂肪疝,芝麻,do_eat,宜吃
麻风,核桃,do_eat,宜吃
小儿神经白塞综合征,核桃,do_eat,宜吃
窦性心动过速,栗子（熟）,do_eat,宜吃
外阴包涵囊肿,黄豆芽,do_eat,宜吃
纳氏囊肿,豌豆,do_eat,宜吃
腹膜假黏液瘤,鸡肉,do_eat,宜吃
单心房,鹿肉,do_eat,宜吃
肱骨上端骨骺分离,鸡蛋,do_eat,宜吃
吞入异物,白砂糖,do_eat,宜吃
虚寒泄泻,鸭蛋,do_eat,宜吃
急性假膜型念珠菌口炎,酸奶,do_eat,宜吃
血虚头痛,鸡肉,do_eat,宜吃
蜘蛛咬伤,鸡肉,do_eat,宜吃
慢性骨髓炎,鸭血(白鸭),do_eat,宜吃
肺炎衣原体感染,腰果,do_eat,宜吃
光化性角化病,栗子（熟）,do_eat,宜吃
雷凡斯坦综合征,腰果,do_eat,宜吃
脑外伤所致精神障碍,南瓜子仁,do_eat,宜吃
肾石症,鸭肉,do_eat,宜吃
十二指肠重复畸形,芝麻,do_eat,宜吃
骨放线菌病,鹌鹑肉,do_eat,宜吃
念珠菌性包皮龟头炎,苹果,do_eat,宜吃
白发症,鸡蛋,do_eat,宜吃
胰腺囊腺癌,鸡蛋,do_eat,宜吃
松毛虫性骨关节炎,鸡肉,do_eat,宜吃
口腔尖锐湿疣,白果（干）,do_eat,宜吃
病毒性胃肠炎,鸡蛋,do_eat,宜吃
淋巴细胞脉络丛脑膜炎,鸡蛋,do_eat,宜吃
小儿生长激素缺乏症,黄豆粉,do_eat,宜吃
继发性化脓性腹膜炎,松子仁,do_eat,宜吃
妇科疾病,鸡肉,do_eat,宜吃
大骨节病,鸭肝,do_eat,宜吃
孤独症谱系障碍,核桃,do_eat,宜吃
煎厥,鸭蛋,do_eat,宜吃
恶性葡萄胎,芝麻,do_eat,宜吃
肠气肿综合征,鹿肉,do_eat,宜吃
心室内传导阻滞,栗子（熟）,do_eat,宜吃
脾脏原发性恶性肿瘤,鸭蛋,do_eat,宜吃
眼科重症肌无力,银鱼,do_eat,宜吃
性功能异常伴发的精神障碍,鸭肉,do_eat,宜吃
脑外伤伴发的精神障碍,莲子,do_eat,宜吃
情感性心境障碍,薇菜,do_eat,宜吃
眼眶肌炎,核桃,do_eat,宜吃
洋葱假单胞菌肺炎,豆腐,do_eat,宜吃
精瘀证,鸭肝,do_eat,宜吃
间充质软骨肉瘤,鸡肉,do_eat,宜吃
咽喉癌,鸡蛋,do_eat,宜吃
小儿单房性骨囊肿,腰果,do_eat,宜吃
先天性梅毒性肝硬化,鸡蛋,do_eat,宜吃
急性假膜型念珠菌口炎,羊奶,do_eat,宜吃
小儿脑干胶质瘤,绿豆,do_eat,宜吃
绒毛膜癌,鸡蛋黄,do_eat,宜吃
产后精神病,莲子,do_eat,宜吃
腺性唇炎,芝麻,do_eat,宜吃
结膜充血,鸡心,do_eat,宜吃
细粒棘球蚴病,鸭翅,do_eat,宜吃
缺血性肠绞痛,南瓜子仁,do_eat,宜吃
缺铁性贫血,葵花子仁,do_eat,宜吃
老年人颈性眩晕,鸡肝,do_eat,宜吃
小儿先天性面肌双瘫综合征,西瓜子仁,do_eat,宜吃
脑神经损伤,核桃,do_eat,宜吃
小儿醛固酮过多症,腰果,do_eat,宜吃
下颌下隙感染,鹿肉,do_eat,宜吃
毛细血管或静脉血栓形成,杏仁,do_eat,宜吃
记忆障碍,鸡蛋黄,do_eat,宜吃
阿克森费尔德-里格尔综合征,芝麻,do_eat,宜吃
肺出血－肾炎综合征,茭白,do_eat,宜吃
十字韧带损伤,鸡心,do_eat,宜吃
散光,赤砂糖,do_eat,宜吃
小儿偏头痛,芝麻,do_eat,宜吃
革兰阳性球菌和革兰阴性杆菌性巩膜炎,芝麻,do_eat,宜吃
肛门直肠周围脓肿,南瓜子仁,do_eat,宜吃
毛囊皮脂腺囊性错构瘤,鸡肉,do_eat,宜吃
神经纤维瘤病,南瓜子仁,do_eat,宜吃
Poncet综合征,花生,do_eat,宜吃
半月线疝,核桃,do_eat,宜吃
急性腰扭伤,薇菜,do_eat,宜吃
致密性髂骨炎,南瓜子仁,do_eat,宜吃
不射精症,白果（鲜）,do_eat,宜吃
变应性皮肤结节性血管炎,花生仁（炒）,do_eat,宜吃
妊娠合并心房间隔缺损,鹅,do_eat,宜吃
小儿烫伤,腰果,do_eat,宜吃
伴有脂肪瘤样痣的褶皱皮肤,白果（鲜）,do_eat,宜吃
性功能异常伴发的精神障碍,栗子（熟）,do_eat,宜吃
静脉血栓形成,葵花子仁,do_eat,宜吃
小儿Alstrom综合征,薇菜,do_eat,宜吃
缢死,薇菜,do_eat,宜吃
肝性脑病,鹿肉,do_eat,宜吃
侏儒症,鸡肉,do_eat,宜吃
血吸虫肠病,鸡肉,do_eat,宜吃
食管病,白果（干）,do_eat,宜吃
小儿窦性心动过缓,鸭翅,do_eat,宜吃
肾功能衰竭,鸡肝,do_eat,宜吃
肛管癌,芝麻,do_eat,宜吃
嗜血细胞综合症,鸡肉,do_eat,宜吃
腹股沟淋巴结炎,木耳菜,do_eat,宜吃
粘连性肠梗阻,鹿肉,do_eat,宜吃
关节炎,鸭蛋,do_eat,宜吃
伴有虹膜睫状体炎的继发性青光眼,葵花子仁,do_eat,宜吃
隐睾,栗子（鲜）,do_eat,宜吃
泪腺分泌功能减退,薇菜,do_eat,宜吃
低钾血症肾病,芝麻,do_eat,宜吃
口腔粘膜黑棘皮病,鸡蛋,do_eat,宜吃
橡胶制品所致的皮肤病,鸽蛋,do_eat,宜吃
牙齿过敏,黄豆芽,do_eat,宜吃
大颗粒淋巴细胞白血病,鸡肉,do_eat,宜吃
膀胱气痛,鸡蛋,do_eat,宜吃
老年人急性呼吸窘迫综合征,鸡内金,do_eat,宜吃
肾母细胞瘤,鹌鹑蛋,do_eat,宜吃
重度脂肪肝,牛奶,do_eat,宜吃
内热,鸡肉,do_eat,宜吃
慢性溃疡性非肉芽肿性空肠回肠炎,南瓜子仁,do_eat,宜吃
气胀,鸭蛋,do_eat,宜吃
原发性血小板增多症,松子仁,do_eat,宜吃
支原体尿路感染,鸡蛋,do_eat,宜吃
放射性口炎,腰果,do_eat,宜吃
噪声病,鸽蛋,do_eat,宜吃
肾细胞癌,鸭肉,do_eat,宜吃
显微镜下多血管炎,南瓜子仁,do_eat,宜吃
支气管结石症,南瓜子仁,do_eat,宜吃
骶髂关节结核,鸽肉,do_eat,宜吃
急性化脓性乳突炎,鸡肉,do_eat,宜吃
姿态性腰腿痛,鸽蛋,do_eat,宜吃
舌下神经损伤,鸭肉,do_eat,宜吃
颅内海绵状血管瘤,鸡肉,do_eat,宜吃
胃切除后吸收不良综合征,鸭翅,do_eat,宜吃
结核病,芝麻,do_eat,宜吃
老年癌症病人的急性感染,葵花子仁,do_eat,宜吃
肠气肿综合征,葵花子仁,do_eat,宜吃
楔状缺损,鸡蛋,do_eat,宜吃
跟骨骨骺骨软骨病,鸽蛋,do_eat,宜吃
小儿视网膜母细胞瘤,南瓜子仁,do_eat,宜吃
春季卡他性结膜炎,杏仁,do_eat,宜吃
多发性内分泌腺瘤Ⅱ型,青豆,do_eat,宜吃
耳石症,小白菜,do_eat,宜吃
老年人慢性肾功能衰竭,鹅肉,do_eat,宜吃
输卵管上举,鸭肉,do_eat,宜吃
单纯疱疹病毒性角膜炎,花生,do_eat,宜吃
淤积性皮炎,鸭肉,do_eat,宜吃
预激综合征,白果（干）,do_eat,宜吃
慢性肾盂肾炎,葵花子仁,do_eat,宜吃
拟除虫菊类农药中毒,鸡心,do_eat,宜吃
恶性肿瘤所致贫血,腰果,do_eat,宜吃
念珠状红苔藓,鸡血,do_eat,宜吃
局限性骨脓肿,白果（干）,do_eat,宜吃
激素性股骨头坏死,青豆,do_eat,宜吃
化脓性角膜炎,鸡肉,do_eat,宜吃
喉癌,芝麻,do_eat,宜吃
男子乳腺发育,鸡肉,do_eat,宜吃
肾阴虚,芝麻,do_eat,宜吃
小儿便秘,腰果,do_eat,宜吃
胞内分枝杆菌感染,鸭肉,do_eat,宜吃
软化斑,花生,do_eat,宜吃
桡骨头骨折,赤砂糖,do_eat,宜吃
血尿,芝麻,do_eat,宜吃
肾阳虚,鹌鹑蛋,do_eat,宜吃
抬头纹,豌豆,do_eat,宜吃
急性糜烂性胃炎,鸡蛋,do_eat,宜吃
泪腺炎,腰果,do_eat,宜吃
下丘脑疾病,鸡蛋,do_eat,宜吃
肠侵袭性大肠埃希杆菌感染,鸡蛋黄,do_eat,宜吃
阴囊湿疹,白果（鲜）,do_eat,宜吃
鼻腔癌,冬瓜,do_eat,宜吃
直肠膨出,黄豆粉,do_eat,宜吃
月骨脱位及月骨周围脱位,青豆,do_eat,宜吃
药物性牙龈增生,鹿肉,do_eat,宜吃
巩膜炎,鸡蛋黄,do_eat,宜吃
糖尿病,芹菜,do_eat,宜吃
毒热侵肤,鸭蛋,do_eat,宜吃
小儿锌缺乏症,腰果,do_eat,宜吃
急性淋巴细胞性白血病,赤砂糖,do_eat,宜吃
无痛性甲状腺炎,腰果,do_eat,宜吃
渗出性中耳炎,鸽蛋,do_eat,宜吃
急进性肾炎,葵花子仁,do_eat,宜吃
胸膜炎,鸡肝,do_eat,宜吃
硬皮病,鸭肝,do_eat,宜吃
脓包疮,鸭蛋,do_eat,宜吃
复发性风湿病,芝麻,do_eat,宜吃
急性淋巴细胞白血病,鸡肉,do_eat,宜吃
皮肤过敏,葵花子仁,do_eat,宜吃
小儿色素沉着息肉综合征,腰果,do_eat,宜吃
白塞综合征,松子仁,do_eat,宜吃
皮肤白细胞破碎性血管炎,鸡蛋,do_eat,宜吃
血栓闭塞性脉管炎,杏仁,do_eat,宜吃
卵巢功能异常综合征,鸡蛋,do_eat,宜吃
病毒性睑皮炎,鸡肝,do_eat,宜吃
高原适应不全症,鸡心,do_eat,宜吃
韧带损伤,鸡蛋,do_eat,宜吃
急性左侧心力衰竭,芝麻,do_eat,宜吃
目病,鸡蛋,do_eat,宜吃
桡骨小头骨折,鹌鹑蛋,do_eat,宜吃
围绝经期综合征,鹌鹑蛋,do_eat,宜吃
大网膜粘连综合征,白果（鲜）,do_eat,宜吃
小儿雄激素不敏感综合征,鸡肉,do_eat,宜吃
肝腺瘤,杏仁,do_eat,宜吃
应激性溃疡,南瓜子仁,do_eat,宜吃
咽部麻风,鸡蛋,do_eat,宜吃
成人骨坏死,鸭翅,do_eat,宜吃
体癣,青豆,do_eat,宜吃
骨筋膜室综合症,鸭蛋,do_eat,宜吃
胆汁淤积性黄疸,腰果,do_eat,宜吃
酒精伴发的精神障碍,莲子,do_eat,宜吃
脑梗死,核桃,do_eat,宜吃
叶酸缺乏症,鸭翅,do_eat,宜吃
膈肌膨出,葵花子仁,do_eat,宜吃
急性呼吸窘迫综合征,鸡,do_eat,宜吃
高胡萝卜素血症,鸡蛋,do_eat,宜吃
小儿肾淀粉样变性,黑豆,do_eat,宜吃
肝肾综合征,黑豆,do_eat,宜吃
小肠虚寒,鸡蛋,do_eat,宜吃
脑结核瘤,鹌鹑蛋,do_eat,宜吃
小儿触电与雷击,腰果,do_eat,宜吃
颞间隙感染,鸭肉,do_eat,宜吃
乳腺错构瘤,赤砂糖,do_eat,宜吃
筛窦炎,大白菜(青口),do_eat,宜吃
脊柱脊髓损伤,核桃,do_eat,宜吃
泌尿生殖系放线菌病,葵花子仁,do_eat,宜吃
小儿高热,花生,do_eat,宜吃
肌腱炎和腱鞘炎,白果（干）,do_eat,宜吃
盆底痉挛综合症,鸡心,do_eat,宜吃
慢性淋巴细胞白血病,鸡蛋,do_eat,宜吃
狂病,鸡蛋,do_eat,宜吃
乙状结肠癌,生菜,do_eat,宜吃
卵巢成熟畸胎瘤,鸡内金,do_eat,宜吃
前十字韧带损伤,鹌鹑蛋,do_eat,宜吃
流行性斑疹伤寒,鸡腿,do_eat,宜吃
肩胛颈及肩胛盂骨折,黑豆,do_eat,宜吃
法洛三联症,鸭肝,do_eat,宜吃
妊娠合并血栓性血小板减少性紫癜,鸡蛋,do_eat,宜吃
踝部扭伤,鸡蛋,do_eat,宜吃
血友病,鸭血(白鸭),do_eat,宜吃
脉管炎,鸡肉,do_eat,宜吃
系统性红斑狼疮性关节炎,葵花子仁,do_eat,宜吃
花柳病,鸡蛋,do_eat,宜吃
小儿血管性血友病,绿豆,do_eat,宜吃
单侧关节突关节脱位,葵花子仁,do_eat,宜吃
网膜扭转,鸡肉,do_eat,宜吃
外阴腺鳞癌,葵花子仁,do_eat,宜吃
舌白斑,桃仁,do_eat,宜吃
阑尾肿瘤,葵花子仁,do_eat,宜吃
夹阴伤寒,鸡蛋,do_eat,宜吃
病理性神经损伤,荸荠粉,do_eat,宜吃
小儿迪格奥尔格综合征,腰果,do_eat,宜吃
先天性肾上腺皮质增生症,鸡肝,do_eat,宜吃
溃疡分枝杆菌感染,花生,do_eat,宜吃
小儿颅内肿瘤,南瓜子仁,do_eat,宜吃
小儿支气管炎,鸭蛋,do_eat,宜吃
等渗性脱水,葵花子仁,do_eat,宜吃
大肠腺瘤,核桃,do_eat,宜吃
反流性喉炎,白菜,do_eat,宜吃
乳头侵蚀性腺瘤病,鸡蛋,do_eat,宜吃
人工关节置换术后关节感染,鸭蛋,do_eat,宜吃
妊娠合并获得性免疫缺陷综合征,白果（干）,do_eat,宜吃
雪盲,芝麻,do_eat,宜吃
边缘性龈炎,鸭翅,do_eat,宜吃
肠道寄生虫病,猪排骨(大排),do_eat,宜吃
出血性脑卒中,鸡肉,do_eat,宜吃
大脑镰旁脑膜瘤,莲子,do_eat,宜吃
脐疝,鹌鹑蛋,do_eat,宜吃
溃疡坏死性口炎,葵花子仁,do_eat,宜吃
亚急性感染性心内膜炎,南瓜子仁,do_eat,宜吃
许莫氏结节,赤小豆,do_eat,宜吃
小儿先天性肝囊肿,大豆,do_eat,宜吃
屈肌腱损伤,鸽蛋,do_eat,宜吃
膀胱平滑肌肉瘤,鸡蛋,do_eat,宜吃
郁证,芝麻,do_eat,宜吃
白癜风,杏仁,do_eat,宜吃
眼眶肉瘤,鸡蛋黄,do_eat,宜吃
小儿脉络丛乳头状瘤,青豆,do_eat,宜吃
髌骨脱位,鸡肝,do_eat,宜吃
食管瘢痕性狭窄,栗子（熟）,do_eat,宜吃
成人骨坏死,鸡肉,do_eat,宜吃
外阴结核,鸡蛋,do_eat,宜吃
成人型女性乳房肥大症,莲子,do_eat,宜吃
老年人支原体肺炎,鸭肝,do_eat,宜吃
胫骨结节骨软骨病,鸡蛋,do_eat,宜吃
外伤后颈内动脉闭塞,核桃,do_eat,宜吃
阴虚,木耳(干),do_eat,宜吃
疱疹性咽颊炎,胡萝卜,do_eat,宜吃
髌骨不稳定,蜂蜜,do_eat,宜吃
老年人甲状腺癌,白扁豆,do_eat,宜吃
雷诺综合征,鸡蛋,do_eat,宜吃
肝脏疾病所致贫血,黄豆粉,do_eat,宜吃
小儿女性性早熟,南瓜子仁,do_eat,宜吃
斑状白化病,鸡肝,do_eat,宜吃
劳力性心绞痛,南瓜,do_eat,宜吃
耳神经痛,白菜,do_eat,宜吃
早期乳腺癌,鸽蛋,do_eat,宜吃
面部播散性粟粒状狼疮,鸡血,do_eat,宜吃
急性风湿热肾损害,花生,do_eat,宜吃
癌性疼痛,栗子（熟）,do_eat,宜吃
支气管扩张,莲子,do_eat,宜吃
颈椎椎弓裂,白果（干）,do_eat,宜吃
小儿成人型慢性粒细胞白血病,鸡蛋黄,do_eat,宜吃
腹水,鸡肉,do_eat,宜吃
小儿营养不良,白扁豆,do_eat,宜吃
慢性上颌窦炎,花生,do_eat,宜吃
妊娠合并自身免疫性溶血性贫血,鹅,do_eat,宜吃
脉管炎,鹅肉,do_eat,宜吃
传染性湿疹样皮炎,白果（鲜）,do_eat,宜吃
椎动脉创伤性栓塞,核桃,do_eat,宜吃
异位性皮炎,鸡蛋,do_eat,宜吃
腰椎骨折,鹅肉,do_eat,宜吃
溶血性黄疸,绿豆,do_eat,宜吃
变形性骨炎,葵花子仁,do_eat,宜吃
多囊肝,鸡肉,do_eat,宜吃
先天性肌强直,鸡肉,do_eat,宜吃
牛皮癣,黑豆,do_eat,宜吃
输尿管炎,鸭肝,do_eat,宜吃
登革热,芝麻,do_eat,宜吃
包皮过长,绿豆,do_eat,宜吃
冠状动脉粥样硬化性心脏病,薇菜,do_eat,宜吃
鼻后滴漏综合症,白菜,do_eat,宜吃
痹证,腰果,do_eat,宜吃
肩袖损伤,绿豆,do_eat,宜吃
乳泣,鸡肉,do_eat,宜吃
系统性红斑狼疮所致脊髓病,葵花子仁,do_eat,宜吃
膜性肾小球肾炎,白果（干）,do_eat,宜吃
咽肌痉挛,鸭翅,do_eat,宜吃
小儿哮喘性肌萎缩综合征,鸡心,do_eat,宜吃
老年人膀胱癌,鸡内金,do_eat,宜吃
风湿骨病,鸡蛋黄,do_eat,宜吃
流注,鸡蛋,do_eat,宜吃
肾动脉血栓形成和栓塞,鹅,do_eat,宜吃
拟除虫菊类农药中毒,赤小豆,do_eat,宜吃
休止期脱发,鸡心,do_eat,宜吃
女子梦交,腰果,do_eat,宜吃
小儿呕吐,银鱼,do_eat,宜吃
C5功能不全综合征,鸭翅,do_eat,宜吃
密集恐惧症,大白菜(青口),do_eat,宜吃
银屑病关节炎及其伴发的葡萄膜炎,芝麻,do_eat,宜吃
屈肌腱损伤,鸡蛋,do_eat,宜吃
老年人糖尿病肾病,黑豆,do_eat,宜吃
神经性头痛,鸡心,do_eat,宜吃
腹股沟直疝（疝气）,白果（干）,do_eat,宜吃
肝胆湿热,腰果,do_eat,宜吃
股动脉瘤,核桃,do_eat,宜吃
肾发育不全,南瓜子仁,do_eat,宜吃
药物免疫性血小板减少性紫癜,鸭蛋,do_eat,宜吃
排卵期出血,山药,do_eat,宜吃
膀胱脱垂,芝麻,do_eat,宜吃
遗传性肥胖,鹅肉,do_eat,宜吃
喉角化症,南瓜子仁,do_eat,宜吃
毒热侵肤,腰果,do_eat,宜吃
睑外翻,葵花子仁,do_eat,宜吃
性高潮障碍,鸭,do_eat,宜吃
儿童孤独症,葵花子仁,do_eat,宜吃
肺部良性肿瘤,芝麻,do_eat,宜吃
妊娠期肝血肿及破裂,鸡蛋,do_eat,宜吃
阵发性室上性心动过速,鹿肉,do_eat,宜吃
立克次体病,白果（鲜）,do_eat,宜吃
大肠平滑肌肉瘤,腰果,do_eat,宜吃
胰腺囊肿,鸡蛋,do_eat,宜吃
淋球菌性结膜炎,鸡内金,do_eat,宜吃
卵巢两性母细胞瘤,鸡内金,do_eat,宜吃
颅内海绵状血管瘤,鸡内金,do_eat,宜吃
局灶性肾小球硬化症,鸡肉,do_eat,宜吃
动脉瘤,莲子,do_eat,宜吃
暗色丝孢霉病,青豆,do_eat,宜吃
霉菌性阴道炎,葵花子仁,do_eat,宜吃
冻僵,南瓜子仁,do_eat,宜吃
甲流,鸭蛋,do_eat,宜吃
软骨发育不全,鸡蛋,do_eat,宜吃
疣状表皮发育不良,白果（鲜）,do_eat,宜吃
结核性苔藓,南瓜子仁,do_eat,宜吃
卡氏肺囊虫肺炎,芝麻,do_eat,宜吃
脑挫裂伤,松子仁,do_eat,宜吃
输卵管阻塞,芝麻,do_eat,宜吃
腹胀,腰果,do_eat,宜吃
结缔组织增生性毛发上皮瘤,核桃,do_eat,宜吃
风湿性心脏病,鸡肉,do_eat,宜吃
小儿尿感,松子仁,do_eat,宜吃
异位胰腺,鸡蛋,do_eat,宜吃
习惯性髌骨脱位,南瓜子仁,do_eat,宜吃
噪声病,红葡萄酒,do_eat,宜吃
射精功能障碍,葵花子仁,do_eat,宜吃
颈淋巴结结核,鸡腿,do_eat,宜吃
原发性硬化性胆管炎,鸡蛋,do_eat,宜吃
眼眶骨折,鸽蛋,do_eat,宜吃
出血性膀胱炎,鸭翅,do_eat,宜吃
急性气管－支气管炎,鸭肝,do_eat,宜吃
食管贲门粘膜撕裂综合征,鹿肉,do_eat,宜吃
釉质发育不全,葵花子仁,do_eat,宜吃
小儿阿托品类中毒,薇菜,do_eat,宜吃
细粒棘球蚴病,青豆,do_eat,宜吃
性病性淋巴肉芽肿,芝麻,do_eat,宜吃
肾错构瘤,鸭肝,do_eat,宜吃
呼吸机相关性肺炎,小米,do_eat,宜吃
铅中毒,鳕鱼,do_eat,宜吃
创伤性膈疝,黑芝麻,do_eat,宜吃
颅咽管瘤,芝麻,do_eat,宜吃
肺转移性肿瘤,鸡蛋,do_eat,宜吃
老年人胸腔积液与胸膜炎,鸡内金,do_eat,宜吃
细菌协同性坏疽,鹌鹑蛋,do_eat,宜吃
哨兵痔,南瓜,do_eat,宜吃
肾虚耳鸣,鸡肉,do_eat,宜吃
肝小静脉闭塞症,莲子,do_eat,宜吃
外伤性腹膜后出血或血肿,核桃,do_eat,宜吃
皮肤T细胞淋巴样增生,鹅,do_eat,宜吃
丘脑下部损伤,杏仁,do_eat,宜吃
晶状体膨胀所致青光眼,绿豆面,do_eat,宜吃
心脏病,鹅肉,do_eat,宜吃
外阴癌,松子仁,do_eat,宜吃
先天性脊柱侧凸,南瓜子仁,do_eat,宜吃
外耳道炎,鸡肉,do_eat,宜吃
其他病毒肺炎,鹅,do_eat,宜吃
髂腹股沟神经干痛,芝麻叶,do_eat,宜吃
慢性纵隔炎,薇菜,do_eat,宜吃
物理性变应性,鸭肝,do_eat,宜吃
葡萄球菌中毒性休克综合征,绿豆,do_eat,宜吃
舌扁平苔藓,松子仁,do_eat,宜吃
乳头的乳头状瘤,黑豆,do_eat,宜吃
白大衣高血压,松子仁,do_eat,宜吃
